time,com,angle,finger
17:52:00.502,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.505,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.506,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.508,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.535,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.536,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.537,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.538,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.539,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.540,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.541,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.542,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.542,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.543,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.545,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.546,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.565,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.566,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.567,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.567,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.568,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.569,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.570,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.571,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.572,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.572,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.573,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.574,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.595,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.596,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.597,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.598,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.599,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.599,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.600,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.601,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.602,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.603,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.603,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.604,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.626,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.627,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.628,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.629,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.630,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.630,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.631,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.632,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.633,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.634,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.634,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.635,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.658,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.659,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.660,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.660,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.661,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.662,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.663,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.664,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.665,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.665,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.666,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.667,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.688,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.689,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.690,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.690,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.691,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.692,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.693,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.694,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.695,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.695,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,M
17:52:00.696,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.697,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.719,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.720,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.721,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.722,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.723,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.724,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.725,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.727,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.728,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.729,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.730,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.731,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.751,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.752,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.752,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.753,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.754,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.755,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.756,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.757,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.757,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.758,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.759,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.760,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.782,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.784,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.785,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.786,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.788,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.789,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.790,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.792,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.794,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.795,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.797,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.798,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.827,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.828,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.829,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.830,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.831,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.832,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.832,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.834,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.835,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.836,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.836,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.837,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.860,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.862,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.863,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.864,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.864,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.865,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.866,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.868,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.869,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.869,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.870,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.871,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.890,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.891,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.893,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.895,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.897,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.899,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.900,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.902,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.903,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.905,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.906,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.907,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.921,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.923,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.924,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.924,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.926,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.927,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.928,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.929,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.930,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.931,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.932,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.933,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.952,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.954,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.954,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.955,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.956,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.957,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.961,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.962,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.963,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.965,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.967,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.968,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.984,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:00.985,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:00.987,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:00.988,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:00.989,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:00.990,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:00.991,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:00.992,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:00.993,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:00.994,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:00.995,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:00.996,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.015,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.016,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.017,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.018,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.019,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.020,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.022,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:01.023,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:01.024,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:01.025,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:01.027,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:01.028,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.047,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.047,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.049,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.050,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.051,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.052,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.053,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:01.054,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:01.055,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:01.056,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:01.057,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:01.058,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.078,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.079,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.079,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.080,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.081,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.082,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.082,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:01.084,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:01.084,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:01.085,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:01.086,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:01.087,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.110,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.111,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.111,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.112,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.113,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.114,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.115,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:01.116,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:01.116,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:01.117,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:01.117,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:01.118,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.142,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.143,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.144,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.144,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.145,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.146,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.147,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:01.148,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:01.149,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:01.150,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:01.151,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:01.151,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.172,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.173,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.174,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.175,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.176,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.177,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.178,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
17:52:01.179,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,19,T
17:52:01.180,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,44,I
17:52:01.180,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,20,M
17:52:01.182,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,12,R
17:52:01.182,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.205,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,X
17:52:01.264,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,T
17:52:01.265,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,I
17:52:01.266,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,M
17:52:01.267,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,R
17:52:01.268,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,0,P
17:52:01.270,쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌쳌த䕆,23,X
